ltable_id,rtable_id,label,id_x,attributi_x,id_y,attributi_y
823,2411,0,823,microsoft word 2004 upgrade ( mac ) microsoft 109.99,2411,office mac 2004 microsoft 731-01002 nan 331.77
1182,2398,0,1182,onone software pxl smartscale windows and macintosh ) onone software nan,2398,onone software inc. mpr-40212 onone software inc. 66.27
1182,2618,0,1182,onone software pxl smartscale windows and macintosh ) onone software nan,2618,smart-sound sonicfire pro 4 mega bundle windows xp audio software for video nan 798.95
1182,2797,0,1182,onone software pxl smartscale windows and macintosh ) onone software nan,2797,onone software pxe-11433 pxl smartscale elect 1-user english mac/win onone software 158.99
1182,1531,1,1182,onone software pxl smartscale windows and macintosh ) onone software nan,1531,pxl smartscale for mac/win nan 159.95
1057,1531,0,1057,quarkxpress 7 for mac/win . quark 1289.42,1531,pxl smartscale for mac/win nan 159.95
1182,2627,0,1182,onone software pxl smartscale windows and macintosh ) onone software nan,2627,onone software pxe-11433 pxl smartscale elect 1-user english mac/win onone software 158.99
1182,554,0,1182,onone software pxl smartscale windows and macintosh ) onone software nan,554,onone software plug-in suite full nan 393.68
859,554,0,859,onone software intellihance pro 4.1 onone software nan,554,onone software plug-in suite full nan 393.68
958,554,1,958,onone plug-in suite 3 for adobe photoshop onone software 399.95,554,onone software plug-in suite full nan 393.68
1182,803,0,1182,onone software pxl smartscale windows and macintosh ) onone software nan,803,onone software intellihance pro 4 for mac/pc nan 159.99
244,1852,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,1852,122-00411 microsoft visual studio 2005 team edition for software testers complete packag nan 2184.73
258,1852,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium microsoft 5479.0,1852,122-00411 microsoft visual studio 2005 team edition for software testers complete packag nan 2184.73
761,1852,0,761,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal microsoft software 2309.0,1852,122-00411 microsoft visual studio 2005 team edition for software testers complete packag nan 2184.73
816,1852,0,816,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ) microsoft 10949.0,1852,122-00411 microsoft visual studio 2005 team edition for software testers complete packag nan 2184.73
244,124,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,124,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process nan 4792.85
490,124,0,490,microsoft visual studio professional 2005 upgrade microsoft software 549.0,124,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process nan 4792.85
393,124,0,393,microsoft visual studio test agent 2005 cd 1 processor license microsoft software 5099.0,124,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process nan 4792.85
1305,124,0,1305,microsoft visual studio professional w/msdn professional 2005 renewal microsoft software 799.0,124,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process nan 4792.85
258,124,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium microsoft 5479.0,124,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process nan 4792.85
816,124,0,816,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ) microsoft 10949.0,124,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process nan 4792.85
244,1864,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,1864,124-00458 microsoft visual studio team edition 2005 for software developers complete pac nan 5159.29
521,1864,0,521,microsoft sql server developer edition 2005 cd/dvd microsoft software 49.95,1864,124-00458 microsoft visual studio team edition 2005 for software developers complete pac nan 5159.29
761,1864,0,761,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal microsoft software 2309.0,1864,124-00458 microsoft visual studio team edition 2005 for software developers complete pac nan 5159.29
816,1864,0,816,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ) microsoft 10949.0,1864,124-00458 microsoft visual studio team edition 2005 for software developers complete pac nan 5159.29
244,2654,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,2654,microsoft 121-00324 visual studio team suite 2005 with msdn premium subscriptions complete product software development standard 1 user ( s ) complete product english pc - free shipping nan 10015.97
258,2654,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium microsoft 5479.0,2654,microsoft 121-00324 visual studio team suite 2005 with msdn premium subscriptions complete product software development standard 1 user ( s ) complete product english pc - free shipping nan 10015.97
761,2654,0,761,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal microsoft software 2309.0,2654,microsoft 121-00324 visual studio team suite 2005 with msdn premium subscriptions complete product software development standard 1 user ( s ) complete product english pc - free shipping nan 10015.97
244,1808,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,1808,microsoft e32-00575 sql server 2005 developer edition x64 complete product dbms 1 developer ( s ) complete product standard english pc nan 43.97
521,1808,1,521,microsoft sql server developer edition 2005 cd/dvd microsoft software 49.95,1808,microsoft e32-00575 sql server 2005 developer edition x64 complete product dbms 1 developer ( s ) complete product standard english pc nan 43.97
12,1808,0,12,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client microsoft 1849.0,1808,microsoft e32-00575 sql server 2005 developer edition x64 complete product dbms 1 developer ( s ) complete product standard english pc nan 43.97
244,2681,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,2681,microsoft 122-00411 visual studio 2005 team edition for software testers with msdn premium subscription renewal complete product programming tool standard 1 user ( s ) complete product english pc - free shipping nan 2069.97
258,2681,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium microsoft 5479.0,2681,microsoft 122-00411 visual studio 2005 team edition for software testers with msdn premium subscription renewal complete product programming tool standard 1 user ( s ) complete product english pc - free shipping nan 2069.97
587,1636,0,587,microsoft word 2007 version upgrade microsoft 109.95,1636,microsoft 164-04052 microsoft 90.24
271,1636,0,271,microsoft office small business 2007 microsoft software 735.33,1636,microsoft 164-04052 microsoft 90.24
541,1636,0,541,microsoft onenote 2007 microsoft 99.95,1636,microsoft 164-04052 microsoft 90.24
348,1636,0,348,microsoft office & windows training topics entertainment 29.99,1636,microsoft 164-04052 microsoft 90.24
497,1636,0,497,microsoft data analyzer 2002 microsoft 179.0,1636,microsoft 164-04052 microsoft 90.24
823,1636,0,823,microsoft word 2004 upgrade ( mac ) microsoft 109.99,1636,microsoft 164-04052 microsoft 90.24
547,1636,0,547,microsoft outlook 2007 microsoft 109.95,1636,microsoft 164-04052 microsoft 90.24
605,1636,0,605,microsoft word 2004 ( mac ) microsoft 229.99,1636,microsoft 164-04052 microsoft 90.24
587,342,0,587,microsoft word 2007 version upgrade microsoft 109.95,342,microspot interiors version 3.6 nan 85.99
511,342,0,511,microsoft publisher 2007 version upgrade microsoft 99.95,342,microspot interiors version 3.6 nan 85.99
750,342,1,750,microspot interiors ( mac ) microspot ltd. 99.95,342,microspot interiors version 3.6 nan 85.99
131,342,0,131,microspot interiors microspot ltd. 99.95,342,microspot interiors version 3.6 nan 85.99
587,2364,0,587,microsoft word 2007 version upgrade microsoft 109.95,2364,microsoft 059-03871 molpc word sa nan 111.78
541,2364,0,541,microsoft onenote 2007 microsoft 99.95,2364,microsoft 059-03871 molpc word sa nan 111.78
547,2364,0,547,microsoft outlook 2007 microsoft 109.95,2364,microsoft 059-03871 molpc word sa nan 111.78
423,2364,1,423,microsoft licenses word olp c ( 05903871 ) microsoft licenses 205.73,2364,microsoft 059-03871 molpc word sa nan 111.78
587,3199,0,587,microsoft word 2007 version upgrade microsoft 109.95,3199,microsoft ( r ) office ultimate 2007 nan 539.95
773,3199,0,773,microsoft office mac 2004 english 3pk dsp 731-01163 ) microsoft corporation nan,3199,microsoft ( r ) office ultimate 2007 nan 539.95
523,3199,0,523,microsoft windows vista ultimate full version [ dvd ] microsoft 399.95,3199,microsoft ( r ) office ultimate 2007 nan 539.95
225,3199,0,225,microsoft powerpoint 2004 ( mac ) microsoft 229.99,3199,microsoft ( r ) office ultimate 2007 nan 539.95
858,3199,0,858,microsoft onenote 2007 upgrade microsoft 79.95,3199,microsoft ( r ) office ultimate 2007 nan 539.95
541,3199,0,541,microsoft onenote 2007 microsoft 99.95,3199,microsoft ( r ) office ultimate 2007 nan 539.95
348,3199,0,348,microsoft office & windows training topics entertainment 29.99,3199,microsoft ( r ) office ultimate 2007 nan 539.95
497,3199,0,497,microsoft data analyzer 2002 microsoft 179.0,3199,microsoft ( r ) office ultimate 2007 nan 539.95
823,3199,0,823,microsoft word 2004 upgrade ( mac ) microsoft 109.99,3199,microsoft ( r ) office ultimate 2007 nan 539.95
614,3199,0,614,microsoft works suite 2006 microsoft 99.0,3199,microsoft ( r ) office ultimate 2007 nan 539.95
547,3199,0,547,microsoft outlook 2007 microsoft 109.95,3199,microsoft ( r ) office ultimate 2007 nan 539.95
578,3199,0,578,microsoft office excel 2007 microsoft 229.95,3199,microsoft ( r ) office ultimate 2007 nan 539.95
562,3161,0,562,adobe dreamweaver cs3 upgrade [ mac ] adobe 199.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
1174,3161,0,1174,adobe indesign cs3 upgrade from pagemaker [ mac ] adobe 199.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
1118,3161,0,1118,adobe creative suite cs3 master collection upsell adobe 1999.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
1186,3161,0,1186,adobe creative suite cs3 web standard [ mac ] adobe 999.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
139,3161,0,139,adobe creative suite cs3 design premium upsell [ mac ] adobe 1599.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
557,3161,0,557,adobe creative suite cs3 production premium adobe 1699.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
518,3161,0,518,microsoft office 2004 standard upgrade ( mac ) microsoft 239.99,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
661,3161,0,661,adobe cs3 design standard macosx dvd adobe 399.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
412,3161,0,412,adobe creative suite cs3 web premium upsell [ mac ] adobe 1399.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
516,3161,0,516,adobe creative suite cs3 design premium upgrade [ mac ] adobe 599.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
597,3161,0,597,adobe creative suite cs3 design premium [ mac ] adobe 1799.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
361,3161,0,361,adobe creative suite cs3 web standard upsell adobe 799.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
1130,3161,0,1130,adobe cs3 design premium macosx dvd adobe 599.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
897,3161,0,897,adobe creative suite cs3 production premium upsell adobe 1199.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
543,3161,0,543,adobe photoshop cs3 upgrade [ mac ] adobe 199.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
465,3161,0,465,adobe creative suite cs3 web standard upgrade [ mac ] adobe 399.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
608,3161,0,608,adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
910,3161,0,910,adobe creative suite cs3 master collection upgrade [ mac ] adobe 1399.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
602,3161,0,602,adobe creative suite cs3 design standard upgrade [ mac ] adobe 399.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
803,3161,0,803,adobe creative suite cs3 master collection [ mac ] adobe 2499.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96
562,923,0,562,adobe dreamweaver cs3 upgrade [ mac ] adobe 199.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
588,923,0,588,adobe creative suite cs3 design standard [ mac ] adobe 1199.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
553,923,0,553,adobe indesign cs3 upgrade from pagemaker adobe 199.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
572,923,0,572,adobe dreamweaver cs3 upgrade adobe 199.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
661,923,0,661,adobe cs3 design standard macosx dvd adobe 399.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
592,923,0,592,adobe after effects cs3 upgrade adobe 299.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
593,923,0,593,adobe indesign cs3 upgrade [ mac ] adobe 199.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
923,923,0,923,adobe illustrator cs3 upgrade [ mac ] adobe 199.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
837,923,0,837,adobe photoshop cs3 extended upgrade [ mac ] adobe 349.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
516,923,0,516,adobe creative suite cs3 design premium upgrade [ mac ] adobe 599.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
597,923,0,597,adobe creative suite cs3 design premium [ mac ] adobe 1799.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
1262,923,0,1262,adobe flash pro cs3 upgrade [ mac ] adobe 199.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
615,923,0,615,adobe creative suite cs3 design standard upgrade adobe 399.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
1130,923,0,1130,adobe cs3 design premium macosx dvd adobe 599.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
543,923,0,543,adobe photoshop cs3 upgrade [ mac ] adobe 199.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
265,923,0,265,adobe indesign cs3 [ mac ] adobe 699.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
608,923,0,608,adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
910,923,0,910,adobe creative suite cs3 master collection upgrade [ mac ] adobe 1399.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
602,923,0,602,adobe creative suite cs3 design standard upgrade [ mac ] adobe 399.0,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
598,923,0,598,adobe pagemaker v7 .0.2 cd mac-upg 17530402 ) adobe 138.45,923,adobe indesign cs3 for mac upgrade from pagemaker nan 205.99
562,902,0,562,adobe dreamweaver cs3 upgrade [ mac ] adobe 199.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
1174,902,0,1174,adobe indesign cs3 upgrade from pagemaker [ mac ] adobe 199.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
553,902,0,553,adobe indesign cs3 upgrade from pagemaker adobe 199.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
572,902,0,572,adobe dreamweaver cs3 upgrade adobe 199.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
592,902,0,592,adobe after effects cs3 upgrade adobe 299.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
593,902,0,593,adobe indesign cs3 upgrade [ mac ] adobe 199.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
923,902,0,923,adobe illustrator cs3 upgrade [ mac ] adobe 199.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
837,902,1,837,adobe photoshop cs3 extended upgrade [ mac ] adobe 349.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
737,902,0,737,adobe photoshop cs2 ( mac ) [ old version ] adobe 649.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
517,902,0,517,adobe photoshop cs3 [ mac ] adobe 649.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
1262,902,0,1262,adobe flash pro cs3 upgrade [ mac ] adobe 199.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
615,902,0,615,adobe creative suite cs3 design standard upgrade adobe 399.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
536,902,0,536,adobe photoshop elements 4.0 ( mac ) adobe 89.99,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
465,902,0,465,adobe creative suite cs3 web standard upgrade [ mac ] adobe 399.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
608,902,0,608,adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
839,902,0,839,adobe photoshop cs3 extended adobe 999.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
602,902,0,602,adobe creative suite cs3 design standard upgrade [ mac ] adobe 399.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
264,902,0,264,adobe photoshop cs3 extended [ mac ] adobe 999.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
1252,902,0,1252,adobe photoshop cs2 fundamental techniques by julieanne kost software cinema nan,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
504,902,0,504,adobe audition 2.0 upgrade adobe 129.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
853,902,0,853,onone essentials for adobe photoshop elements onone software 59.95,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
216,902,0,216,adobe illustrator cs3 upgrade from freehand [ mac ] adobe 199.0,902,adobe photoshop cs3 extended for mac upgrade nan 329.99
562,3077,0,562,adobe dreamweaver cs3 upgrade [ mac ] adobe 199.0,3077,adobe dreamweaver cs3 complete package 1 user academic cd windows nan 189.0
572,3077,0,572,adobe dreamweaver cs3 upgrade adobe 199.0,3077,adobe dreamweaver cs3 complete package 1 user academic cd windows nan 189.0
208,3077,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd - wasp technologies nan,3077,adobe dreamweaver cs3 complete package 1 user academic cd windows nan 189.0
562,338,0,562,adobe dreamweaver cs3 upgrade [ mac ] adobe 199.0,338,adobe cs3 master collection academic nan 939.99
572,338,0,572,adobe dreamweaver cs3 upgrade adobe 199.0,338,adobe cs3 master collection academic nan 939.99
592,338,0,592,adobe after effects cs3 upgrade adobe 299.0,338,adobe cs3 master collection academic nan 939.99
763,338,0,763,station access collection sony-creative-software 29.99,338,adobe cs3 master collection academic nan 939.99
1282,338,0,1282,adobe after effects cs3 adobe 999.0,338,adobe cs3 master collection academic nan 939.99
897,338,0,897,adobe creative suite cs3 production premium upsell adobe 1199.0,338,adobe cs3 master collection academic nan 939.99
559,338,0,559,adobe dreamweaver cs3 [ mac ] adobe 399.0,338,adobe cs3 master collection academic nan 939.99
883,338,0,883,adobe creative suite cs3 production premium adobe 1699.0,338,adobe cs3 master collection academic nan 939.99
562,485,0,562,adobe dreamweaver cs3 upgrade [ mac ] adobe 199.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
1174,485,0,1174,adobe indesign cs3 upgrade from pagemaker [ mac ] adobe 199.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
553,485,0,553,adobe indesign cs3 upgrade from pagemaker adobe 199.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
572,485,0,572,adobe dreamweaver cs3 upgrade adobe 199.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
772,485,0,772,adobe illustrator cs3 [ mac ] adobe 599.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
593,485,0,593,adobe indesign cs3 upgrade [ mac ] adobe 199.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
923,485,0,923,adobe illustrator cs3 upgrade [ mac ] adobe 199.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
1262,485,0,1262,adobe flash pro cs3 upgrade [ mac ] adobe 199.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
543,485,0,543,adobe photoshop cs3 upgrade [ mac ] adobe 199.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
608,485,0,608,adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
910,485,0,910,adobe creative suite cs3 master collection upgrade [ mac ] adobe 1399.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
602,485,0,602,adobe creative suite cs3 design standard upgrade [ mac ] adobe 399.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
216,485,1,216,adobe illustrator cs3 upgrade from freehand [ mac ] adobe 199.0,485,adobe illustrator cs3 upgrade from freehand for mac nan 206.99
562,897,0,562,adobe dreamweaver cs3 upgrade [ mac ] adobe 199.0,897,adobe contribute cs3 upgrade nan 82.99
1174,897,0,1174,adobe indesign cs3 upgrade from pagemaker [ mac ] adobe 199.0,897,adobe contribute cs3 upgrade nan 82.99
572,897,0,572,adobe dreamweaver cs3 upgrade adobe 199.0,897,adobe contribute cs3 upgrade nan 82.99
736,897,0,736,adobe creative suite cs3 production premium upgrade adobe 799.0,897,adobe contribute cs3 upgrade nan 82.99
592,897,0,592,adobe after effects cs3 upgrade adobe 299.0,897,adobe contribute cs3 upgrade nan 82.99
923,897,0,923,adobe illustrator cs3 upgrade [ mac ] adobe 199.0,897,adobe contribute cs3 upgrade nan 82.99
516,897,0,516,adobe creative suite cs3 design premium upgrade [ mac ] adobe 599.0,897,adobe contribute cs3 upgrade nan 82.99
1262,897,0,1262,adobe flash pro cs3 upgrade [ mac ] adobe 199.0,897,adobe contribute cs3 upgrade nan 82.99
615,897,0,615,adobe creative suite cs3 design standard upgrade adobe 399.0,897,adobe contribute cs3 upgrade nan 82.99
543,897,0,543,adobe photoshop cs3 upgrade [ mac ] adobe 199.0,897,adobe contribute cs3 upgrade nan 82.99
608,897,0,608,adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0,897,adobe contribute cs3 upgrade nan 82.99
910,897,0,910,adobe creative suite cs3 master collection upgrade [ mac ] adobe 1399.0,897,adobe contribute cs3 upgrade nan 82.99
562,3138,0,562,adobe dreamweaver cs3 upgrade [ mac ] adobe 199.0,3138,adobe dreamweaver cs3 complete package 1 user academic cd mac nan 189.0
157,3138,0,157,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc nan,3138,adobe dreamweaver cs3 complete package 1 user academic cd mac nan 189.0
572,3138,0,572,adobe dreamweaver cs3 upgrade adobe 199.0,3138,adobe dreamweaver cs3 complete package 1 user academic cd mac nan 189.0
1199,3138,0,1199,dreamweaver cs3 9 mac ed 1u adobe-education-box 199.0,3138,adobe dreamweaver cs3 complete package 1 user academic cd mac nan 189.0
559,3138,0,559,adobe dreamweaver cs3 [ mac ] adobe 399.0,3138,adobe dreamweaver cs3 complete package 1 user academic cd mac nan 189.0
809,2585,1,809,hoyle : classic collection 2006 encore 19.99,2585,encore software 11052 hoyle : classic collection 2006 win 98 me 2000 xp nan 18.97
1174,426,0,1174,adobe indesign cs3 upgrade from pagemaker [ mac ] adobe 199.0,426,adobe cs3 production premium upgrade nan 822.99
557,426,0,557,adobe creative suite cs3 production premium adobe 1699.0,426,adobe cs3 production premium upgrade nan 822.99
322,426,0,322,adobe premiere pro 2.0 adobe 849.0,426,adobe cs3 production premium upgrade nan 822.99
553,426,0,553,adobe indesign cs3 upgrade from pagemaker adobe 199.0,426,adobe cs3 production premium upgrade nan 822.99
572,426,0,572,adobe dreamweaver cs3 upgrade adobe 199.0,426,adobe cs3 production premium upgrade nan 822.99
736,426,1,736,adobe creative suite cs3 production premium upgrade adobe 799.0,426,adobe cs3 production premium upgrade nan 822.99
412,426,0,412,adobe creative suite cs3 web premium upsell [ mac ] adobe 1399.0,426,adobe cs3 production premium upgrade nan 822.99
593,426,0,593,adobe indesign cs3 upgrade [ mac ] adobe 199.0,426,adobe cs3 production premium upgrade nan 822.99
923,426,0,923,adobe illustrator cs3 upgrade [ mac ] adobe 199.0,426,adobe cs3 production premium upgrade nan 822.99
382,426,0,382,adobe production studio premium adobe 1699.0,426,adobe cs3 production premium upgrade nan 822.99
1262,426,0,1262,adobe flash pro cs3 upgrade [ mac ] adobe 199.0,426,adobe cs3 production premium upgrade nan 822.99
615,426,0,615,adobe creative suite cs3 design standard upgrade adobe 399.0,426,adobe cs3 production premium upgrade nan 822.99
1322,426,0,1322,adobe creative suite cs3 design premium upsell adobe 1599.0,426,adobe cs3 production premium upgrade nan 822.99
1130,426,0,1130,adobe cs3 design premium macosx dvd adobe 599.0,426,adobe cs3 production premium upgrade nan 822.99
897,426,0,897,adobe creative suite cs3 production premium upsell adobe 1199.0,426,adobe cs3 production premium upgrade nan 822.99
465,426,0,465,adobe creative suite cs3 web standard upgrade [ mac ] adobe 399.0,426,adobe cs3 production premium upgrade nan 822.99
608,426,0,608,adobe creative suite cs3 web premium upgrade [ mac ] adobe 499.0,426,adobe cs3 production premium upgrade nan 822.99
910,426,0,910,adobe creative suite cs3 master collection upgrade [ mac ] adobe 1399.0,426,adobe cs3 production premium upgrade nan 822.99
642,426,0,642,adobe flash pro cs3 [ mac ] adobe 699.0,426,adobe cs3 production premium upgrade nan 822.99
883,426,0,883,adobe creative suite cs3 production premium adobe 1699.0,426,adobe cs3 production premium upgrade nan 822.99
504,426,0,504,adobe audition 2.0 upgrade adobe 129.0,426,adobe cs3 production premium upgrade nan 822.99
565,426,0,565,adobe creative suite cs3 web premium [ mac ] adobe 1599.0,426,adobe cs3 production premium upgrade nan 822.99
216,426,0,216,adobe illustrator cs3 upgrade from freehand [ mac ] adobe 199.0,426,adobe cs3 production premium upgrade nan 822.99
1174,999,0,1174,adobe indesign cs3 upgrade from pagemaker [ mac ] adobe 199.0,999,filemaker server 8 upgrade ( from server 7 ) nan 279.99
1174,331,0,1174,adobe indesign cs3 upgrade from pagemaker [ mac ] adobe 199.0,331,adobe indesign cs3 for mac nan 725.99
139,331,0,139,adobe creative suite cs3 design premium upsell [ mac ] adobe 1599.0,331,adobe indesign cs3 for mac nan 725.99
553,331,0,553,adobe indesign cs3 upgrade from pagemaker adobe 199.0,331,adobe indesign cs3 for mac nan 725.99
661,331,0,661,adobe cs3 design standard macosx dvd adobe 399.0,331,adobe indesign cs3 for mac nan 725.99
772,331,0,772,adobe illustrator cs3 [ mac ] adobe 599.0,331,adobe indesign cs3 for mac nan 725.99
593,331,0,593,adobe indesign cs3 upgrade [ mac ] adobe 199.0,331,adobe indesign cs3 for mac nan 725.99
923,331,0,923,adobe illustrator cs3 upgrade [ mac ] adobe 199.0,331,adobe indesign cs3 for mac nan 725.99
597,331,0,597,adobe creative suite cs3 design premium [ mac ] adobe 1799.0,331,adobe indesign cs3 for mac nan 725.99
1262,331,0,1262,adobe flash pro cs3 upgrade [ mac ] adobe 199.0,331,adobe indesign cs3 for mac nan 725.99
30,331,0,30,adobe fireworks cs3 [ mac ] adobe 299.0,331,adobe indesign cs3 for mac nan 725.99
1322,331,0,1322,adobe creative suite cs3 design premium upsell adobe 1599.0,331,adobe indesign cs3 for mac nan 725.99
1130,331,0,1130,adobe cs3 design premium macosx dvd adobe 599.0,331,adobe indesign cs3 for mac nan 725.99
265,331,1,265,adobe indesign cs3 [ mac ] adobe 699.0,331,adobe indesign cs3 for mac nan 725.99
930,331,0,930,adobe contribute cs3 [ mac ] adobe 149.0,331,adobe indesign cs3 for mac nan 725.99
1174,1792,0,1174,adobe indesign cs3 upgrade from pagemaker [ mac ] adobe 199.0,1792,27510889 adobe indesign cs3 v. 5 product upgrade package 1 user upgrade from nan 214.55
