ltable_id,rtable_id,label,id_x,attributi_x,id_y,attributi_y
1022,917,0,1022,editor 's notes ling liu sigmod record 2002,917,"editorial peter apers , stefano ceri , richard snodgrass the vldb journal -- the international journal on very large data bases 2002"
447,917,0,447,editor 's notes michael j. franklin sigmod record 1998,917,"editorial peter apers , stefano ceri , richard snodgrass the vldb journal -- the international journal on very large data bases 2002"
1097,917,0,1097,editor 's notes michael j. franklin sigmod record 2000,917,"editorial peter apers , stefano ceri , richard snodgrass the vldb journal -- the international journal on very large data bases 2002"
284,917,0,284,editor 's notes michael j. franklin sigmod record 1997,917,"editorial peter apers , stefano ceri , richard snodgrass the vldb journal -- the international journal on very large data bases 2002"
2496,917,0,2496,editor 's notes ling liu sigmod record 2003,917,"editorial peter apers , stefano ceri , richard snodgrass the vldb journal -- the international journal on very large data bases 2002"
703,873,0,703,"automated resolution of semantic heterogeneity in multidatabases a. r. hurson , simin h. pakzad , m. w. bright acm trans . database syst . 1994",873,"automated selection of materialized views and indexes in sql databases sanjay agrawal , surajit chaudhuri , vivek r. narasayya very large data bases 2000"
1830,873,0,1830,"materialized views in oracle randall g. bello , william d. norcott , mohamed ziauddin , harry sun , karl dias , alan downing , james j. feenan jr. , andrew witkowski , james l. finnerty vldb 1998",873,"automated selection of materialized views and indexes in sql databases sanjay agrawal , surajit chaudhuri , vivek r. narasayya very large data bases 2000"
392,873,0,392,materialized views and data warehouses nick roussopoulos sigmod record 1998,873,"automated selection of materialized views and indexes in sql databases sanjay agrawal , surajit chaudhuri , vivek r. narasayya very large data bases 2000"
829,873,0,829,"materialized view selection for multidimensional datasets jeffrey f. naughton , amit shukla , prasad deshpande vldb 1998",873,"automated selection of materialized views and indexes in sql databases sanjay agrawal , surajit chaudhuri , vivek r. narasayya very large data bases 2000"
703,1297,1,703,"automated resolution of semantic heterogeneity in multidatabases a. r. hurson , simin h. pakzad , m. w. bright acm trans . database syst . 1994",1297,"automated resolution of semantic heterogeneity in multidatabases m. w. bright , a. r. hurson , s. pakzad acm transactions on database systems ( tods ) 1994"
2570,1297,0,2570,"semantic integration in heterogeneous databases using neural networks chris clifton , wen-syan li vldb 1994",1297,"automated resolution of semantic heterogeneity in multidatabases m. w. bright , a. r. hurson , s. pakzad acm transactions on database systems ( tods ) 1994"
1538,1297,0,1538,"automated selection of materialized views and indexes in sql databases surajit chaudhuri , sanjay agrawal , vivek r. narasayya vldb 2000",1297,"automated resolution of semantic heterogeneity in multidatabases m. w. bright , a. r. hurson , s. pakzad acm transactions on database systems ( tods ) 1994"
120,1297,0,120,"semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution dennis mcleod , goksel aslan vldb j. 1999",1297,"automated resolution of semantic heterogeneity in multidatabases m. w. bright , a. r. hurson , s. pakzad acm transactions on database systems ( tods ) 1994"
703,1259,0,703,"automated resolution of semantic heterogeneity in multidatabases a. r. hurson , simin h. pakzad , m. w. bright acm trans . database syst . 1994",1259,"semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution goksel aslan , dennis mcleod the vldb journal -- the international journal on very large data bases 1999"
120,1259,1,120,"semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution dennis mcleod , goksel aslan vldb j. 1999",1259,"semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution goksel aslan , dennis mcleod the vldb journal -- the international journal on very large data bases 1999"
22,902,0,22,"a query language for a web-site management system dan suciu , daniela florescu , alon y. levy , mary f. fernandez sigmod record 1997",902,a graphical query language for mobile information systems ya-hui chang acm sigmod record 2003
2430,902,0,2430,"challenges for global information systems alon y. levy , divesh srivastava , abraham silberschatz , maria zemankova vldb 1994",902,a graphical query language for mobile information systems ya-hui chang acm sigmod record 2003
2489,902,0,2489,"a pictorial query language for querying geographic databases using positional and olap operators elaheh pourabbas , maurizio rafanelli sigmod record 2002",902,a graphical query language for mobile information systems ya-hui chang acm sigmod record 2003
1565,902,0,1565,"information gathering in the world-wide web : the w3ql query language and the w3qs system david konopnicki , oded shmueli acm trans . database syst . 1998",902,a graphical query language for mobile information systems ya-hui chang acm sigmod record 2003
972,1459,0,972,"applying update streams in a soft real-time database system brad adelberg , hector garcia-molina , ben kao sigmod conference 1995",1459,"index concurrency control in firm real-time database systems brajesh goyal , jayant r. haritsa , s. seshadri , v. srinivasan very large data bases 1995"
1119,1459,0,1119,an annotated bibliography on real-time database systems özgür ulusoy sigmod record 1995,1459,"index concurrency control in firm real-time database systems brajesh goyal , jayant r. haritsa , s. seshadri , v. srinivasan very large data bases 1995"
2178,1459,0,2178,advances in real-time database systems research azer bestavros sigmod record 1996,1459,"index concurrency control in firm real-time database systems brajesh goyal , jayant r. haritsa , s. seshadri , v. srinivasan very large data bases 1995"
925,1459,0,925,"improving timeliness in real-time secure database systems sang hyuk son , rasikan david , bhavani m. thuraisingham sigmod record 1996",1459,"index concurrency control in firm real-time database systems brajesh goyal , jayant r. haritsa , s. seshadri , v. srinivasan very large data bases 1995"
1458,1459,0,1458,"highly concurrent cache consistency for indices in client-server database systems michael j. carey , markos zaharioudakis sigmod conference 1997",1459,"index concurrency control in firm real-time database systems brajesh goyal , jayant r. haritsa , s. seshadri , v. srinivasan very large data bases 1995"
2577,1459,0,2577,"data manager for evolvable real-time command and control systems eric hughes , roman ginis , bhavani m. thuraisingham , peter c. krupp , john a. maurer vldb 1997",1459,"index concurrency control in firm real-time database systems brajesh goyal , jayant r. haritsa , s. seshadri , v. srinivasan very large data bases 1995"
972,1614,0,972,"applying update streams in a soft real-time database system brad adelberg , hector garcia-molina , ben kao sigmod conference 1995",1614,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995
1753,1614,0,1753,an introduction to spatial database systems ralf hartmut güting vldb j. 1994,1614,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995
839,1614,0,839,"secure buffering in firm real-time database systems binto george , jayant r. haritsa vldb 1998",1614,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995
2315,1614,0,2315,"deeds towards a distributed and active real-time database system joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson sigmod record 1996",1614,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995
2178,1614,0,2178,advances in real-time database systems research azer bestavros sigmod record 1996,1614,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995
797,1614,0,797,mpeg-7 and multimedia database systems harald kosch sigmod record 2002,1614,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995
2151,1614,0,2151,"secure bufering in firm real-time database systems jayant r. haritsa , binto george vldb j. 2000",1614,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995
2169,1614,0,2169,"an annotated bibliography on active databases johann christoph freytag , ulrike jaeger sigmod record 1995",1614,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995
885,1614,0,885,"temporal database bibliography update anil kumar , vassilis j. tsotras sigmod record 1996",1614,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995
972,991,0,972,"applying update streams in a soft real-time database system brad adelberg , hector garcia-molina , ben kao sigmod conference 1995",991,"a database system for real-time event aggregation in telecommunication jerry baulier , stephen blott , henry f. korth , abraham silberschatz very large data bases 1998"
1365,991,0,1365,"report on first international workshop on real-time database systems sang hyuk son , kwei-jay lin , azer bestavros sigmod record 1996",991,"a database system for real-time event aggregation in telecommunication jerry baulier , stephen blott , henry f. korth , abraham silberschatz very large data bases 1998"
2178,991,0,2178,advances in real-time database systems research azer bestavros sigmod record 1996,991,"a database system for real-time event aggregation in telecommunication jerry baulier , stephen blott , henry f. korth , abraham silberschatz very large data bases 1998"
925,991,0,925,"improving timeliness in real-time secure database systems sang hyuk son , rasikan david , bhavani m. thuraisingham sigmod record 1996",991,"a database system for real-time event aggregation in telecommunication jerry baulier , stephen blott , henry f. korth , abraham silberschatz very large data bases 1998"
306,991,0,306,paradise : a database system for gis applications paradise team sigmod conference 1995,991,"a database system for real-time event aggregation in telecommunication jerry baulier , stephen blott , henry f. korth , abraham silberschatz very large data bases 1998"
2151,991,0,2151,"secure bufering in firm real-time database systems jayant r. haritsa , binto george vldb j. 2000",991,"a database system for real-time event aggregation in telecommunication jerry baulier , stephen blott , henry f. korth , abraham silberschatz very large data bases 1998"
470,991,1,470,"a database system for real-time event aggregation in telecommunication henry f. korth , jerry baulier , abraham silberschatz , stephen blott vldb 1998",991,"a database system for real-time event aggregation in telecommunication jerry baulier , stephen blott , henry f. korth , abraham silberschatz very large data bases 1998"
2248,991,0,2248,"research issues for data communication in mobile ad-hoc network database systems leslie d. fife , le gruenwald sigmod record 2003",991,"a database system for real-time event aggregation in telecommunication jerry baulier , stephen blott , henry f. korth , abraham silberschatz very large data bases 1998"
972,372,0,972,"applying update streams in a soft real-time database system brad adelberg , hector garcia-molina , ben kao sigmod conference 1995",372,advances in real-time database systems research azer bestavros acm sigmod record 1996
2315,372,0,2315,"deeds towards a distributed and active real-time database system joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson sigmod record 1996",372,advances in real-time database systems research azer bestavros acm sigmod record 1996
698,372,0,698,"research issues in federated database systems : report of efdbs '97 workshop fèlix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad sigmod record 1997",372,advances in real-time database systems research azer bestavros acm sigmod record 1996
2151,372,0,2151,"secure bufering in firm real-time database systems jayant r. haritsa , binto george vldb j. 2000",372,advances in real-time database systems research azer bestavros acm sigmod record 1996
12,372,0,12,"priority assignment in real-time active databases rajendran m. sivasankaran , bhaskar purimetla , john a. stankovic , krithi ramamritham , donald f. towsley vldb j. 1996",372,advances in real-time database systems research azer bestavros acm sigmod record 1996
2036,372,0,2036,"s3 : similarity search in cad database systems hans-peter kriegel , stefan berchtold sigmod conference 1997",372,advances in real-time database systems research azer bestavros acm sigmod record 1996
838,372,0,838,parallel database systems 101 jim gray sigmod conference 1995,372,advances in real-time database systems research azer bestavros acm sigmod record 1996
459,372,0,459,"index concurrency control in firm real-time database systems brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa vldb 1995",372,advances in real-time database systems research azer bestavros acm sigmod record 1996
972,1104,0,972,"applying update streams in a soft real-time database system brad adelberg , hector garcia-molina , ben kao sigmod conference 1995",1104,"applying database technology in the adsm mass storage system luis-felipe cabrera , robert rees , wayne hineman very large data bases 1995"
811,1104,1,811,"applying database technology in the adsm mass storage system robert rees , luis-felipe cabrera , wayne hineman vldb 1995",1104,"applying database technology in the adsm mass storage system luis-felipe cabrera , robert rees , wayne hineman very large data bases 1995"
1566,1104,0,1566,"advanced database technologies in a diabetic healthcare system chenyi xia , wynne hsu , keng lik teo , mong-li lee , beng chin ooi , pranab kumar mohanty vldb 2002",1104,"applying database technology in the adsm mass storage system luis-felipe cabrera , robert rees , wayne hineman very large data bases 1995"
972,1829,0,972,"applying update streams in a soft real-time database system brad adelberg , hector garcia-molina , ben kao sigmod conference 1995",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
1102,1829,0,1102,"relaxed transaction processing darrell woelk , munindar p. singh , christine tomlinson sigmod conference 1994",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
1119,1829,0,1119,an annotated bibliography on real-time database systems özgür ulusoy sigmod record 1995,1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
1365,1829,0,1365,"report on first international workshop on real-time database systems sang hyuk son , kwei-jay lin , azer bestavros sigmod record 1996",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
2315,1829,0,2315,"deeds towards a distributed and active real-time database system joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson sigmod record 1996",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
2178,1829,0,2178,advances in real-time database systems research azer bestavros sigmod record 1996,1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
248,1829,0,248,"evaluation of remote backup algorithms for transaction-processing systems christos a. polyzois , hector garcia-molina acm trans . database syst . 1994",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
925,1829,0,925,"improving timeliness in real-time secure database systems sang hyuk son , rasikan david , bhavani m. thuraisingham sigmod record 1996",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
1892,1829,0,1892,"query optimization in compressed database systems zhiyuan chen , flip korn , johannes gehrke sigmod conference 2001",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
2151,1829,0,2151,"secure bufering in firm real-time database systems jayant r. haritsa , binto george vldb j. 2000",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
137,1829,0,137,"revisiting commit processing in distributed database systems krithi ramamritham , jayant r. haritsa , ramesh gupta sigmod conference 1997",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
2080,1829,0,2080,"enhancing external consistency in real-time transactions shing-shan peng , kwei-jay lin sigmod record 1996",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
2069,1829,0,2069,"transaction timestamping in ( temporal ) databases christian s. jensen , david b. lomet vldb 2001",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
2129,1829,0,2129,"promises and realities of active database systems eric simon , angelika kotz dittrich vldb 1995",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
459,1829,0,459,"index concurrency control in firm real-time database systems brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa vldb 1995",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
1384,1829,0,1384,enterprise transaction processing on windows nt greg hope sigmod conference 1995,1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
1529,1829,0,1529,"multigranularity locking in multiple job classes transaction processing system sheung-lun hung , shan-hoi ng sigmod record 1995",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
190,1829,0,190,"ensuring relaxed atomicity for flexible transactions in multidatabase systems bharat k. bhargava , aidong zhang , marian h. nodine , omran a. bukhres sigmod conference 1994",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
1345,1829,0,1345,"message from editor-in-chief , acm transactions on database systems won kim sigmod record 1999",1829,"secure transaction processing in firm real-time database systems binto george , jayant haritsa international conference on management of data 1997"
1450,1454,0,1450,"acm multimedia '94 conference workshop on multimedia database management systems p. bruce berra , bhavani m. thuraisingham , kingsley c. nwosu sigmod record 1995",1454,"a performance study of workfile disk management for concurrent mergesorts in a multiprocessor database system kun-lung wu , philip s. yu , jen-yao chung , james z. teng very large data bases 1995"
1450,755,0,1450,"acm multimedia '94 conference workshop on multimedia database management systems p. bruce berra , bhavani m. thuraisingham , kingsley c. nwosu sigmod record 1995",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
1753,755,0,1753,an introduction to spatial database systems ralf hartmut güting vldb j. 1994,755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
839,755,0,839,"secure buffering in firm real-time database systems binto george , jayant r. haritsa vldb 1998",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
2435,755,0,2435,"a language based multidatabase system konrad schwarz , eva kühn , thomas tschernko sigmod conference 1994",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
1279,755,0,1279,"on the costs of multilingualism in database systems a. kumaran , jayant r. haritsa vldb 2003",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
314,755,0,314,"view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
2486,755,0,2486,database systems management and oracle8 c. gregory doherty sigmod conference 1998,755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
1967,755,0,1967,"supporting efficient multimedia database exploration k. selçuk candan , yoshinori hara , kyoji hirata , wen-syan li vldb j. 2001",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
58,755,0,58,"the multidimensional database system rasdaman andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado sigmod conference 1998",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
2151,755,0,2151,"secure bufering in firm real-time database systems jayant r. haritsa , binto george vldb j. 2000",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
2108,755,0,2108,"olap , relational , and multidimensional database systems george colliat sigmod record 1996",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
1217,755,0,1217,"smooth - a distributed multimedia database system christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner vldb 2001",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
2524,755,0,2524,indexing multimedia databases ( tutorial ) christos faloutsos sigmod conference 1995,755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
26,755,0,26,pc database systems - present and future philip a. bernstein vldb 1994,755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
935,755,0,935,"integrating symbolic images into a multimedia database system using classification and abstraction approaches hanan samet , aya soffer vldb j. 1998",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
2272,755,0,2272,mpeg-7 standard for multimedia databases john r. smith sigmod conference 2001,755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
1090,755,0,1090,"metadata for multimedia documents thomas c. rakow , klemens böhm sigmod record 1994",755,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002
11,2117,0,11,"aurora : a data stream management system nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun sigmod conference 2003",2117,"issues in data stream management lukasz golab , m. tamer &#214; zsu acm sigmod record 2003"
897,2117,0,897,data management challenges in crm george colliat sigmod conference 2003,2117,"issues in data stream management lukasz golab , m. tamer &#214; zsu acm sigmod record 2003"
593,2117,0,593,database issues in telecommunications network management ilsoo ahn sigmod conference 1994,2117,"issues in data stream management lukasz golab , m. tamer &#214; zsu acm sigmod record 2003"
1996,2117,0,1996,"stream : the stanford stream data manager jennifer widom , mayur datar , shivnath babu , justin rosenstein , itaru nishizawa , arvind arasu , keith ito , brian babcock sigmod conference 2003",2117,"issues in data stream management lukasz golab , m. tamer &#214; zsu acm sigmod record 2003"
991,2117,0,991,"load shedding in a data stream manager michael stonebraker , nesime tatbul , mitch cherniack , stanley b. zdonik , ugur çetintemel vldb 2003",2117,"issues in data stream management lukasz golab , m. tamer &#214; zsu acm sigmod record 2003"
1823,2117,0,1823,"operator scheduling in a data stream manager michael stonebraker , mitch cherniack , donald carney , stanley b. zdonik , alex rasin , ugur çetintemel vldb 2003",2117,"issues in data stream management lukasz golab , m. tamer &#214; zsu acm sigmod record 2003"
2302,2276,0,2302,"a logical foundation for deductive object-oriented databases mengchi liu , tok wang ling , gillian dobbie acm trans . database syst . 2002",2276,"cost-driven vertical class partitioning for methods in object oriented databases chi-wai fung , kamalakar karlapalem , qing li the vldb journal -- the international journal on very large data bases 2003"
287,2276,0,287,converting relational to object-oriented databases joseph fong sigmod record 1997,2276,"cost-driven vertical class partitioning for methods in object oriented databases chi-wai fung , kamalakar karlapalem , qing li the vldb journal -- the international journal on very large data bases 2003"
639,2276,0,639,"an efficient method for checking object-oriented database schema correctness michele missikoff , anna formica , hans dietmar gröger acm trans . database syst . 1998",2276,"cost-driven vertical class partitioning for methods in object oriented databases chi-wai fung , kamalakar karlapalem , qing li the vldb journal -- the international journal on very large data bases 2003"
1799,2276,0,1799,"structures for manipulating proposed updates in object-oriented databases richard hull , mohammed rupawalla , michael doherty sigmod conference 1996",2276,"cost-driven vertical class partitioning for methods in object oriented databases chi-wai fung , kamalakar karlapalem , qing li the vldb journal -- the international journal on very large data bases 2003"
1576,2276,0,1576,"cost estimation of user-defined methods in object-relational database systems kinji ono , jihad boulos sigmod record 1999",2276,"cost-driven vertical class partitioning for methods in object oriented databases chi-wai fung , kamalakar karlapalem , qing li the vldb journal -- the international journal on very large data bases 2003"
2540,2276,0,2540,"join index hierarchies for supporting efficient navigations in object-oriented databases jiawei han , zhaohui xie vldb 1994",2276,"cost-driven vertical class partitioning for methods in object oriented databases chi-wai fung , kamalakar karlapalem , qing li the vldb journal -- the international journal on very large data bases 2003"
2302,506,0,2302,"a logical foundation for deductive object-oriented databases mengchi liu , tok wang ling , gillian dobbie acm trans . database syst . 2002",506,"a survey of logical models for olap databases panos vassiliadis , timos sellis acm sigmod record 1999"
2528,506,1,2528,"a survey of logical models for olap databases timos k. sellis , panos vassiliadis sigmod record 1999",506,"a survey of logical models for olap databases panos vassiliadis , timos sellis acm sigmod record 1999"
695,506,0,695,"a data model and data structures for moving objects databases markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting sigmod conference 2000",506,"a survey of logical models for olap databases panos vassiliadis , timos sellis acm sigmod record 1999"
413,1129,1,413,"zoo : a desktop experiment management environment miron livny , yannis e. ioannidis , nagavamsi ponnekanti , shivani gupta vldb 1996",1129,"zoo : a desktop experiment management environment yannis e. ioannidis , miron livny , s. gupta , nagavamsi ponnekanti very large data bases 1996"
1632,1129,0,1632,"zoo : a desktop emperiment management environment anastassia ailamaki , andrew therber , yannis e. ioannidis , anand narayanan , miron livny sigmod conference 1997",1129,"zoo : a desktop experiment management environment yannis e. ioannidis , miron livny , s. gupta , nagavamsi ponnekanti very large data bases 1996"
413,1858,0,413,"zoo : a desktop experiment management environment miron livny , yannis e. ioannidis , nagavamsi ponnekanti , shivani gupta vldb 1996",1858,"zoo : a desktop experiment management environment yannis e. ioannidis , miron livny , anastassia ailamaki , anand narayanan , andrew therber international conference on management of data 1997"
2091,1772,1,2091,"the database and information system research group at the university of ulm peter dadam , wolfgang klas sigmod record 1997",1772,"the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997"
667,1772,0,667,research in database engineering at the university of namur jean-luc hainaut sigmod record 2003,1772,"the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997"
372,1772,0,372,"database research at the university of oklahoma sirirut vanichayobon , leonard brown , ravi a. dirckze , sylvain guinepain , carlos sánchez , le gruenwald , brian summers sigmod record 1999",1772,"the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997"
826,1772,0,826,"database research at the university of illinois at urbana-champaign chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan sigmod record 2002",1772,"the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997"
2504,1772,0,2504,"the database research group at eth zurich hans-jörg schek , moira c. norrie , gerhard weikum , stephen blott sigmod record 1994",1772,"the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997"
977,1772,0,977,"the ecobase project : database and web technologies for environmental information systems asterio k. tanaka , patrick valduriez sigmod record 2001",1772,"the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997"
1151,1772,0,1151,"data and knowledge base research at hong kong university of science and technology babak hamidzadeh , kamalakar karlapalem , qing li , chung-dak shum , dik lun lee , frederick h. lochovsky , beat wüthrich , alex chia-yee kean , pamela drew sigmod record 1995",1772,"the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997"
1241,1772,0,1241,information systems research at rwth aachen matthias jarke sigmod record 1995,1772,"the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997"
1201,1772,0,1201,the structured information manager : a database system for sgml documents ron sacks-davis vldb 1996,1772,"the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997"
1355,1772,0,1355,"information systems research at george mason university sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbará sigmod record 1997",1772,"the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997"
2099,1772,0,2099,"amicalola report : database and information system research challenges and opportunities in semantic web and enterprises robert meersman , amit p. sheth sigmod record 2002",1772,"the database and information system research group at the university of ulm peter dadam , wolfgang klas acm sigmod record 1997"
2091,1555,0,2091,"the database and information system research group at the university of ulm peter dadam , wolfgang klas sigmod record 1997",1555,"florida international university high performance database research center naphtali rishe , wei sun , david barton , yi deng , cyril orji , michael alexopoulos , leonardo loureiro , carlos ordonez , mario sanchez , artyom shaposhnikov acm sigmod record 1995"
667,1555,0,667,research in database engineering at the university of namur jean-luc hainaut sigmod record 2003,1555,"florida international university high performance database research center naphtali rishe , wei sun , david barton , yi deng , cyril orji , michael alexopoulos , leonardo loureiro , carlos ordonez , mario sanchez , artyom shaposhnikov acm sigmod record 1995"
372,1555,0,372,"database research at the university of oklahoma sirirut vanichayobon , leonard brown , ravi a. dirckze , sylvain guinepain , carlos sánchez , le gruenwald , brian summers sigmod record 1999",1555,"florida international university high performance database research center naphtali rishe , wei sun , david barton , yi deng , cyril orji , michael alexopoulos , leonardo loureiro , carlos ordonez , mario sanchez , artyom shaposhnikov acm sigmod record 1995"
2290,1555,1,2290,"florida international university high performance database research center leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton sigmod record 1995",1555,"florida international university high performance database research center naphtali rishe , wei sun , david barton , yi deng , cyril orji , michael alexopoulos , leonardo loureiro , carlos ordonez , mario sanchez , artyom shaposhnikov acm sigmod record 1995"
2091,565,0,2091,"the database and information system research group at the university of ulm peter dadam , wolfgang klas sigmod record 1997",565,"research activities in database management and information retrieval at university of illinois at chicago isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu acm sigmod record 2002"
667,565,0,667,research in database engineering at the university of namur jean-luc hainaut sigmod record 2003,565,"research activities in database management and information retrieval at university of illinois at chicago isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu acm sigmod record 2002"
372,565,0,372,"database research at the university of oklahoma sirirut vanichayobon , leonard brown , ravi a. dirckze , sylvain guinepain , carlos sánchez , le gruenwald , brian summers sigmod record 1999",565,"research activities in database management and information retrieval at university of illinois at chicago isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu acm sigmod record 2002"
826,565,0,826,"database research at the university of illinois at urbana-champaign chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan sigmod record 2002",565,"research activities in database management and information retrieval at university of illinois at chicago isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu acm sigmod record 2002"
2290,565,0,2290,"florida international university high performance database research center leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton sigmod record 1995",565,"research activities in database management and information retrieval at university of illinois at chicago isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu acm sigmod record 2002"
71,565,0,71,opportunities in information management and assurance xiaolei qian sigmod record 1997,565,"research activities in database management and information retrieval at university of illinois at chicago isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu acm sigmod record 2002"
